territory_name,territory_type,year,sex,age_group,salary_annual_eur,salary_missing_flag,salary_low_sample_flag,salary_source,salary_observed_flag,salary_imputed_flag,imputation_method
Madrid,CCAA,2010,Hombres,all_ages,29016.28,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2011,Hombres,all_ages,28896.67,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2012,Hombres,all_ages,29116.2,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2013,Hombres,all_ages,29224.3,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2014,Hombres,all_ages,29734.23,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2015,Hombres,all_ages,29314.09,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2016,Hombres,all_ages,29111.2,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2017,Hombres,all_ages,29910.43,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2018,Hombres,all_ages,29816.34,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2019,Hombres,all_ages,30530.89,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2020,Hombres,all_ages,31495.31,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2021,Hombres,all_ages,32213.88,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2022,Hombres,all_ages,34113.4,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2023,Hombres,all_ages,35052.21,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2010,Hombres,lt_25,14718.96,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2011,Hombres,lt_25,13197.97,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2012,Hombres,lt_25,12379.47,0,1,INE_EES_28201,1,0,
Madrid,CCAA,2013,Hombres,lt_25,11966.86,0,1,INE_EES_28201,1,0,
Madrid,CCAA,2014,Hombres,lt_25,12642.2,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2015,Hombres,lt_25,12325.07,0,1,INE_EES_28201,1,0,
Madrid,CCAA,2016,Hombres,lt_25,14085.77,0,1,INE_EES_28201,1,0,
Madrid,CCAA,2017,Hombres,lt_25,13651.88,0,1,INE_EES_28201,1,0,
Madrid,CCAA,2018,Hombres,lt_25,13116.11,0,1,INE_EES_28201,1,0,
Madrid,CCAA,2019,Hombres,lt_25,12881.12,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2020,Hombres,lt_25,14399.17,0,1,INE_EES_28201,1,0,
Madrid,CCAA,2021,Hombres,lt_25,13676.56,0,1,INE_EES_28201,1,0,
Madrid,CCAA,2022,Hombres,lt_25,16249.96,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2023,Hombres,lt_25,16764.81,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2010,Mujeres,25_34,20825.93,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2011,Mujeres,25_34,20025.71,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2012,Mujeres,25_34,20069.53,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2013,Mujeres,25_34,19791.48,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2014,Mujeres,25_34,20029.72,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2015,Mujeres,25_34,19828.1,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2016,Mujeres,25_34,19167.41,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2017,Mujeres,25_34,19360.93,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2018,Mujeres,25_34,20396.81,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2019,Mujeres,25_34,20765.5,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2020,Mujeres,25_34,21199.63,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2021,Mujeres,25_34,22682.54,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2022,Mujeres,25_34,24398.93,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2023,Mujeres,25_34,25165.97,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2010,Mujeres,35_44,24328.74,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2011,Mujeres,35_44,24335.31,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2012,Mujeres,35_44,24264.13,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2013,Mujeres,35_44,24630.74,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2014,Mujeres,35_44,25473.7,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2015,Mujeres,35_44,24770.38,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2016,Mujeres,35_44,24592.5,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2017,Mujeres,35_44,25321.5,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2018,Mujeres,35_44,24938.63,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2019,Mujeres,35_44,26046.41,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2020,Mujeres,35_44,26591.82,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2021,Mujeres,35_44,27515.56,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2022,Mujeres,35_44,28955.21,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2023,Mujeres,35_44,30031.21,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2010,Mujeres,45_54,25055.83,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2011,Mujeres,45_54,25239.43,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2012,Mujeres,45_54,24763.87,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2013,Mujeres,45_54,24418.91,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2014,Mujeres,45_54,25060.58,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2015,Mujeres,45_54,25981.0,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2016,Mujeres,45_54,25939.4,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2017,Mujeres,45_54,26488.0,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2018,Mujeres,45_54,26824.48,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2019,Mujeres,45_54,27160.58,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2020,Mujeres,45_54,28215.33,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2021,Mujeres,45_54,29185.52,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2022,Mujeres,45_54,30557.51,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2023,Mujeres,45_54,32691.04,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2010,Mujeres,55_plus,23281.84,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2011,Mujeres,55_plus,22566.5,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2012,Mujeres,55_plus,22733.82,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2013,Mujeres,55_plus,23248.57,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2014,Mujeres,55_plus,23582.47,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2015,Mujeres,55_plus,23014.35,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2016,Mujeres,55_plus,23124.71,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2017,Mujeres,55_plus,24625.23,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2018,Mujeres,55_plus,24162.27,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2019,Mujeres,55_plus,25878.98,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2020,Mujeres,55_plus,27071.12,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2021,Mujeres,55_plus,26323.63,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2022,Mujeres,55_plus,28544.13,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2023,Mujeres,55_plus,29839.39,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2010,Mujeres,all_ages,22721.17,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2011,Mujeres,all_ages,22585.38,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2012,Mujeres,all_ages,22841.15,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2013,Mujeres,all_ages,22959.28,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2014,Mujeres,all_ages,23326.94,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2015,Mujeres,all_ages,23470.06,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2016,Mujeres,all_ages,23371.33,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2017,Mujeres,all_ages,24029.31,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2018,Mujeres,all_ages,23925.99,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2019,Mujeres,all_ages,24873.79,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2020,Mujeres,all_ages,25900.29,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2021,Mujeres,all_ages,26578.07,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2022,Mujeres,all_ages,28123.47,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2023,Mujeres,all_ages,29250.2,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2010,Mujeres,lt_25,13308.35,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2011,Mujeres,lt_25,11654.05,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2012,Mujeres,lt_25,10589.08,0,1,INE_EES_28201,1,0,
Madrid,CCAA,2013,Mujeres,lt_25,10328.71,0,1,INE_EES_28201,1,0,
Madrid,CCAA,2014,Mujeres,lt_25,11147.03,0,1,INE_EES_28201,1,0,
Madrid,CCAA,2015,Mujeres,lt_25,10721.61,0,1,INE_EES_28201,1,0,
Madrid,CCAA,2016,Mujeres,lt_25,11223.87,0,1,INE_EES_28201,1,0,
Madrid,CCAA,2017,Mujeres,lt_25,10637.98,0,1,INE_EES_28201,1,0,
Madrid,CCAA,2018,Mujeres,lt_25,11413.85,0,1,INE_EES_28201,1,0,
Madrid,CCAA,2019,Mujeres,lt_25,11232.35,0,1,INE_EES_28201,1,0,
Madrid,CCAA,2020,Mujeres,lt_25,12574.74,0,1,INE_EES_28201,1,0,
Madrid,CCAA,2021,Mujeres,lt_25,12500.33,0,1,INE_EES_28201,1,0,
Madrid,CCAA,2022,Mujeres,lt_25,14607.54,0,1,INE_EES_28201,1,0,
Madrid,CCAA,2023,Mujeres,lt_25,14177.52,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2010,Total,25_34,22716.12,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2011,Total,25_34,21829.39,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2012,Total,25_34,21765.98,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2013,Total,25_34,21098.01,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2014,Total,25_34,21556.97,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2015,Total,25_34,20929.18,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2016,Total,25_34,20553.33,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2017,Total,25_34,21086.07,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2018,Total,25_34,22122.57,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2019,Total,25_34,22387.18,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2020,Total,25_34,23021.84,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2021,Total,25_34,24520.92,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2022,Total,25_34,26411.63,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2023,Total,25_34,26619.63,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2010,Total,35_44,27878.45,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2011,Total,35_44,27698.41,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2012,Total,35_44,27365.8,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2013,Total,35_44,27567.24,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2014,Total,35_44,28583.22,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2015,Total,35_44,27549.2,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2016,Total,35_44,27318.88,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2017,Total,35_44,27649.66,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2018,Total,35_44,28078.74,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2019,Total,35_44,28792.11,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2020,Total,35_44,29561.42,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2021,Total,35_44,30258.72,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2022,Total,35_44,32051.9,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2023,Total,35_44,33396.66,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2010,Total,45_54,29520.73,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2011,Total,45_54,29265.88,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2012,Total,45_54,28949.75,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2013,Total,45_54,29233.24,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2014,Total,45_54,29286.64,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2015,Total,45_54,29485.14,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2016,Total,45_54,29475.68,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2017,Total,45_54,30571.82,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2018,Total,45_54,30467.32,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2019,Total,45_54,31317.49,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2020,Total,45_54,31873.96,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2021,Total,45_54,32461.49,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2022,Total,45_54,34254.62,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2023,Total,45_54,36178.58,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2010,Total,55_plus,27776.75,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2011,Total,55_plus,27921.77,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2012,Total,55_plus,27678.07,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2013,Total,55_plus,28067.62,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2014,Total,55_plus,29454.46,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2015,Total,55_plus,29112.45,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2016,Total,55_plus,28099.49,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2017,Total,55_plus,29302.0,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2018,Total,55_plus,28731.89,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2019,Total,55_plus,30082.13,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2020,Total,55_plus,31040.25,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2021,Total,55_plus,30976.63,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2022,Total,55_plus,33119.8,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2023,Total,55_plus,34021.98,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2010,Total,all_ages,25988.95,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2011,Total,all_ages,25845.2,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2012,Total,all_ages,26044.39,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2013,Total,all_ages,26215.36,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2014,Total,all_ages,26570.35,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2015,Total,all_ages,26448.04,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2016,Total,all_ages,26330.14,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2017,Total,all_ages,27089.12,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2018,Total,all_ages,27010.93,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2019,Total,all_ages,27817.76,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2020,Total,all_ages,28829.06,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2021,Total,all_ages,29512.58,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2022,Total,all_ages,31230.73,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2023,Total,all_ages,32219.6,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2010,Total,lt_25,13988.13,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2011,Total,lt_25,12424.68,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2012,Total,lt_25,11586.16,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2013,Total,lt_25,11317.49,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2014,Total,lt_25,11958.12,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2015,Total,lt_25,11663.75,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2016,Total,lt_25,12828.02,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2017,Total,lt_25,12218.2,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2018,Total,lt_25,12387.68,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2019,Total,lt_25,12232.11,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2020,Total,lt_25,13693.98,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2021,Total,lt_25,13167.96,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2022,Total,lt_25,15581.9,0,0,INE_EES_28201,1,0,
Madrid,CCAA,2023,Total,lt_25,15622.16,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2010,Hombres,25_34,19802.1,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2011,Hombres,25_34,19084.68,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2012,Hombres,25_34,18488.47,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2013,Hombres,25_34,18863.36,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2014,Hombres,25_34,18826.99,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2015,Hombres,25_34,18171.51,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2016,Hombres,25_34,16766.22,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2017,Hombres,25_34,17994.85,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2018,Hombres,25_34,18019.78,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2019,Hombres,25_34,18845.29,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2020,Hombres,25_34,19438.39,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2021,Hombres,25_34,20000.44,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2022,Hombres,25_34,19341.36,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2023,Hombres,25_34,22345.39,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2010,Hombres,35_44,24309.43,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2011,Hombres,35_44,23816.29,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2012,Hombres,35_44,24011.66,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2013,Hombres,35_44,22853.94,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2014,Hombres,35_44,23208.23,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2015,Hombres,35_44,24175.09,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2016,Hombres,35_44,23607.19,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2017,Hombres,35_44,23959.53,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2018,Hombres,35_44,24520.82,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2019,Hombres,35_44,23864.02,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2020,Hombres,35_44,24103.35,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2021,Hombres,35_44,25462.67,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2022,Hombres,35_44,27875.44,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2023,Hombres,35_44,27267.5,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2010,Hombres,45_54,28111.66,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2011,Hombres,45_54,28039.99,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2012,Hombres,45_54,27300.57,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2013,Hombres,45_54,25885.55,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2014,Hombres,45_54,26335.38,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2015,Hombres,45_54,25756.55,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2016,Hombres,45_54,27188.56,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2017,Hombres,45_54,26430.23,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2018,Hombres,45_54,25624.7,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2019,Hombres,45_54,27085.84,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2020,Hombres,45_54,28059.77,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2021,Hombres,45_54,27100.91,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2022,Hombres,45_54,28173.08,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2023,Hombres,45_54,30745.95,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2010,Hombres,55_plus,26829.38,0,1,INE_EES_28201,1,0,
Murcia,CCAA,2011,Hombres,55_plus,26925.1,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2012,Hombres,55_plus,26612.63,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2013,Hombres,55_plus,28781.12,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2014,Hombres,55_plus,30224.25,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2015,Hombres,55_plus,28127.91,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2016,Hombres,55_plus,29459.17,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2017,Hombres,55_plus,28161.45,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2018,Hombres,55_plus,28079.27,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2019,Hombres,55_plus,28493.12,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2020,Hombres,55_plus,29218.3,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2021,Hombres,55_plus,30286.89,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2022,Hombres,55_plus,31512.82,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2023,Hombres,55_plus,30973.87,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2010,Hombres,all_ages,23482.48,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2011,Hombres,all_ages,23460.47,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2012,Hombres,all_ages,23487.03,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2013,Hombres,all_ages,23428.23,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2014,Hombres,all_ages,23419.03,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2015,Hombres,all_ages,23773.09,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2016,Hombres,all_ages,23947.99,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2017,Hombres,all_ages,24009.22,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2018,Hombres,all_ages,23670.24,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2019,Hombres,all_ages,24289.41,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2020,Hombres,all_ages,25227.26,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2021,Hombres,all_ages,25674.66,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2022,Hombres,all_ages,26240.66,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2023,Hombres,all_ages,27799.19,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2010,Hombres,lt_25,13805.98,0,1,INE_EES_28201,1,0,
Murcia,CCAA,2011,Hombres,lt_25,13119.02,0,1,INE_EES_28201,1,0,
Murcia,CCAA,2012,Hombres,lt_25,12033.44,0,1,INE_EES_28201,1,0,
Murcia,CCAA,2013,Hombres,lt_25,12901.78,0,1,INE_EES_28201,1,0,
Murcia,CCAA,2014,Hombres,lt_25,11214.9,0,1,INE_EES_28201,1,0,
Murcia,CCAA,2015,Hombres,lt_25,10994.263333333332,1,0,INE_EES_28201,0,1,linear_interpolation
Murcia,CCAA,2016,Hombres,lt_25,10773.626666666667,1,0,INE_EES_28201,0,1,linear_interpolation
Murcia,CCAA,2017,Hombres,lt_25,10552.99,0,1,INE_EES_28201,1,0,
Murcia,CCAA,2018,Hombres,lt_25,12397.04,0,1,INE_EES_28201,1,0,
Murcia,CCAA,2019,Hombres,lt_25,12716.23,0,1,INE_EES_28201,1,0,
Murcia,CCAA,2020,Hombres,lt_25,13573.15,0,1,INE_EES_28201,1,0,
Murcia,CCAA,2021,Hombres,lt_25,13920.83,0,1,INE_EES_28201,1,0,
Murcia,CCAA,2022,Hombres,lt_25,13214.09,0,1,INE_EES_28201,1,0,
Murcia,CCAA,2023,Hombres,lt_25,17003.88,0,1,INE_EES_28201,1,0,
Murcia,CCAA,2010,Mujeres,25_34,16763.23,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2011,Mujeres,25_34,15749.18,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2012,Mujeres,25_34,15510.14,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2013,Mujeres,25_34,14575.76,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2014,Mujeres,25_34,15742.21,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2015,Mujeres,25_34,13838.92,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2016,Mujeres,25_34,13653.01,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2017,Mujeres,25_34,14413.82,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2018,Mujeres,25_34,14403.61,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2019,Mujeres,25_34,15144.26,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2020,Mujeres,25_34,15848.37,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2021,Mujeres,25_34,16014.34,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2022,Mujeres,25_34,16057.12,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2023,Mujeres,25_34,18746.6,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2010,Mujeres,35_44,18298.5,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2011,Mujeres,35_44,18586.17,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2012,Mujeres,35_44,17351.82,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2013,Mujeres,35_44,16003.57,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2014,Mujeres,35_44,17574.65,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2015,Mujeres,35_44,17966.53,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2016,Mujeres,35_44,18362.96,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2017,Mujeres,35_44,17593.4,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2018,Mujeres,35_44,19008.96,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2019,Mujeres,35_44,19876.96,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2020,Mujeres,35_44,20432.51,0,0,INE_EES_28201,1,0,
Murcia,CCAA,2021,Mujeres,35_44,20945.12,0,0,INE_EES_28201,1,0,
