cpro,año,alquiler_mediano,alquiler_m2,superficie_m2,n_contratos,neto_mes_18_25,neto_mes_26_35,neto_mes_36_45,neto_mes_18_34,sal_26_35,paro_total,factor_2020,smi_mes,provincia,ccaa,tasa_esfuerzo,tasa_esfuerzo_18_25,tasa_esfuerzo_36_45,tasa_esfuerzo_18_34,sobre_30,alquiler_real,salario_real_26_35,D_2021,alquiler_mediano_lag1,neto_mes_26_35_lag1,paro_total_lag1,tasa_esfuerzo_lag1,var_alquiler_pct,var_salario_pct
40,2014,375.1388888888889,4.72972972972973,85.0,3851.0,437.0333333333333,1000.2988454166666,1243.9199233333334,836.8018599854768,13933.0,14.38,1.0332160647146191,645.3,Segovia,Castilla y León,37.5,85.84,30.16,44.83,1,387.6,1033.52,0,395.8333333333333,1015.0908629166667,19.33,38.99,-5.228070175438582,-1.4572111759038053
40,2015,367.0,4.634802925639984,85.0,4121.0,439.8428333333333,1005.7352279166666,1270.313615,829.514101935335,14019.0,14.82,1.0384115222946557,648.6,Segovia,Castilla y León,36.49,83.44,28.89,44.24,1,381.1,1044.37,0,375.1388888888889,1000.2988454166666,14.38,37.5,-2.169566827101077,0.5434758347377278
40,2016,370.0,4.66307380652066,84.0,4476.0,457.09004166666665,1006.0512966666666,1292.8520483333334,825.9015045366712,14024.0,14.16,1.0405208860397714,655.2,Segovia,Castilla y León,36.78,80.95,28.62,44.8,1,384.99,1046.82,0,367.0,1005.7352279166666,14.82,36.49,0.8174386920980936,0.03142663607942353
40,2017,374.0711728395062,4.70125786163522,85.0,4784.0,477.53695833333336,1017.4929854166667,1308.747575,828.9680616919122,14205.0,11.92,1.0205611862446453,707.7,Segovia,Castilla y León,36.76,78.33,28.58,45.12,1,381.76,1038.41,0,370.0,1006.0512966666666,14.16,36.78,1.100316983650318,1.1372868150868243
40,2018,380.0,4.800829791540174,84.0,5147.0,507.81712500000003,1057.4440754166667,1335.4971366666666,856.9773761895814,14837.0,11.82,1.0037444693258832,735.9,Segovia,Castilla y León,35.94,74.83,28.45,44.34,1,381.42,1061.4,0,374.0711728395062,1017.4929854166667,11.92,36.76,1.5849462858870345,3.926424120126981
40,2019,400.0,5.076999503229012,84.0,5660.0,527.6397083333333,1104.834065,1373.1007333333334,884.5786850157745,15597.0,9.83,0.9967743538313801,900.0,Segovia,Castilla y León,36.2,75.81,29.13,45.22,1,398.71,1101.27,0,380.0,1057.4440754166667,11.82,35.94,5.263157894736836,4.481559893809051
40,2020,400.0,5.193236714975845,83.0,5935.0,545.51125,1101.7498583333333,1371.3213833333332,900.175942949629,15545.0,9.15,1.0,950.0,Segovia,Castilla y León,36.31,73.33,29.17,44.44,1,400.0,1101.75,0,400.0,1104.834065,9.83,36.2,0.0,-0.27915564557349226
40,2021,416.6666666666667,5.3935637327490795,83.0,6194.0,581.5665,1171.6190016666667,1420.4314433333332,945.1525659797633,16723.0,9.36,0.9699974935414286,950.0,Segovia,Castilla y León,35.56,71.65,29.33,44.08,1,404.17,1136.47,1,400.0,1101.7498583333333,9.15,36.31,4.166666666666674,6.34165212773683
40,2022,440.0,5.618119266055046,83.0,6381.0,626.05025,1236.8025233333333,1494.9268966666668,992.3878352648952,17822.0,8.27,0.8949107299739896,1000.0,Segovia,Castilla y León,35.58,70.28,29.43,44.34,1,393.76,1106.83,1,416.6666666666667,1171.6190016666667,9.36,35.56,5.600000000000005,5.563542548724532
40,2023,450.0,5.874455346023133,83.0,6803.0,650.9796629166666,1316.0429100000001,1551.2136683333335,1050.9006666507762,19158.0,8.06,0.8643768521205406,1080.0,Segovia,Castilla y León,34.19,69.13,29.01,42.82,1,388.97,1137.56,1,440.0,1236.8025233333333,8.27,35.58,2.2727272727272707,6.406874595719958
40,2024,490.0,6.25,83.0,7218.0,684.4197366666667,1389.1741950000003,1613.0489791666666,1101.7473967140374,20391.0,6.69,0.8410456579083591,1134.0,Segovia,Castilla y León,35.27,71.59,30.38,44.47,1,412.11,1168.36,1,450.0,1316.0429100000001,8.06,34.19,8.888888888888879,5.556907335187122
41,2011,500.0,6.51063446969697,77.0,21064.0,461.6945,971.3469479166666,1247.4786233333332,833.6917517732866,13475.0,27.13,1.0717791932800231,641.4,Sevilla,Andalucía,51.47,108.3,40.08,59.97,1,535.89,1041.07,0,,,,,,
41,2012,487.5286409889331,6.378225574712643,78.0,22205.0,421.65912499999996,916.1613441666667,1196.1147199999998,791.747795559233,12602.0,31.5,1.0461898360861621,641.4,Sevilla,Andalucía,53.21,115.62,40.76,61.58,1,510.05,958.48,0,500.0,971.3469479166666,27.13,51.47,-2.494271802213377,-5.681348345033809
41,2013,450.0,6.0,78.0,23556.0,373.7415416666667,875.1356204166667,1172.3900533333333,752.1549560249932,11953.0,34.01,1.031656722448744,645.3,Sevilla,Andalucía,51.42,120.4,38.38,59.83,1,464.25,902.84,0,487.5286409889331,916.1613441666667,31.5,53.21,-7.697730519546031,-4.478002047479601
41,2014,450.0,5.901750043751093,78.0,25817.0,352.7483333333333,853.4533041666667,1164.620225,724.8506063794212,11610.0,32.78,1.0332160647146191,645.3,Sevilla,Andalucía,52.73,127.57,38.64,62.08,1,464.95,881.8,0,450.0,875.1356204166667,34.01,51.42,0.0,-2.4775949857550827
41,2015,450.0,5.861323983034509,79.0,28660.0,367.2640833333333,858.6368316666667,1187.21797,727.4359688810492,11692.0,30.5,1.0384115222946557,648.6,Sevilla,Andalucía,52.41,122.53,37.9,61.86,1,467.29,891.62,0,450.0,853.4533041666667,32.78,52.73,0.0,0.6073592397725092
41,2016,450.0,5.9748427672955975,79.0,31427.0,378.1899166666667,867.6763979166667,1202.87625,733.4608514882128,11835.0,27.64,1.0405208860397714,655.2,Sevilla,Andalucía,51.86,118.99,37.41,61.35,1,468.23,902.84,0,450.0,858.6368316666667,30.5,52.41,0.0,1.052781096340083
41,2017,454.6666666666667,6.1000000000000005,79.0,34373.0,408.314,875.0724066666667,1219.2462699999999,740.1626847926162,11952.0,24.27,1.0205611862446453,707.7,Sevilla,Andalucía,51.96,111.35,37.29,61.43,1,464.02,893.06,0,450.0,867.6763979166667,27.64,51.86,1.0370370370370363,0.8523925241896713
41,2018,475.0,6.276041666666667,78.0,36991.0,440.9354166666667,918.5002529166668,1253.76566,774.7962700119583,12639.0,22.44,1.0037444693258832,735.9,Sevilla,Andalucía,51.71,107.73,37.89,61.31,1,476.78,921.94,0,454.6666666666667,875.0724066666667,24.27,51.96,4.472140762463339,4.962771756845341
41,2019,506.9444444444445,6.84058788336797,78.0,39096.0,471.9179583333333,979.8808041666666,1300.6811883333332,820.5858893875933,13610.0,21.5,0.9967743538313801,900.0,Sevilla,Andalucía,51.74,107.42,38.98,61.78,1,505.31,976.72,0,475.0,918.5002529166668,22.44,51.71,6.725146198830423,6.682692906734422
41,2020,525.0,6.995658720518271,78.0,40607.0,470.123,955.9227929166667,1281.52352,814.8416732210014,13231.0,22.1,1.0,950.0,Sevilla,Andalucía,54.92,111.67,40.97,64.43,1,525.0,955.92,0,506.9444444444445,979.8808041666666,21.5,51.74,3.561643835616435,-2.4449924060278794
41,2021,547.6246592860774,7.258064516129032,78.0,43023.0,494.39395833333333,1053.7776779166668,1342.6738483333334,879.2399711680524,14779.0,22.05,0.9699974935414286,950.0,Sevilla,Andalucía,51.97,110.77,40.79,62.28,1,531.19,1022.16,1,525.0,955.9227929166667,22.1,54.92,4.30945891163379,10.23669335275812
41,2022,555.4223913043478,7.596544715447155,78.0,45772.0,552.2228333333334,1149.1991916666668,1414.2037183333332,949.6385866740658,16345.0,17.39,0.8949107299739896,1000.0,Sevilla,Andalucía,48.33,100.58,39.27,58.49,1,497.05,1028.43,1,547.6246592860774,1053.7776779166668,22.05,51.97,1.4239190814445912,9.055184575426733
41,2023,595.1666666666666,7.962962962962963,77.0,48955.0,604.1205416666667,1233.7183166666666,1484.9625366666667,1018.0380031074016,17770.0,16.73,0.8643768521205406,1080.0,Sevilla,Andalucía,48.24,98.52,40.08,58.46,1,514.45,1066.4,1,555.4223913043478,1149.1991916666668,17.39,48.33,7.15568475174071,7.354610550797802
41,2024,610.4108910796086,8.36206896551724,77.0,51837.0,634.3544466666666,1291.309945,1541.6644900000001,1056.7576426372277,18741.0,13.95,0.8410456579083591,1134.0,Sevilla,Andalucía,47.27,96.23,39.59,57.76,1,513.38,1086.05,1,595.1666666666666,1233.7183166666666,16.73,48.24,2.561337061821667,4.668134334662222
42,2011,400.0,4.924242424242425,87.0,2289.0,633.4694541666667,1149.5550616666667,1330.8708266666667,994.990560289108,16351.0,13.62,1.0717791932800231,641.4,Soria,Castilla y León,34.8,63.14,30.06,40.2,1,428.71,1232.07,0,,,,,,
42,2012,394.5625,4.821919255971253,86.0,2320.0,588.9024166666667,1109.5789983333334,1279.2696766666666,967.3738554660282,15677.0,14.83,1.0461898360861621,641.4,Soria,Castilla y León,35.56,67.0,30.84,40.79,1,412.79,1160.83,0,400.0,1149.5550616666667,13.62,34.8,-1.359374999999996,-3.4775248847475404
42,2013,370.0,4.606002365464222,87.0,2339.0,526.078875,1071.0982454166667,1259.400268333333,926.5896832468023,15053.0,16.59,1.031656722448744,645.3,Soria,Castilla y León,34.54,70.33,29.38,39.93,1,381.71,1105.01,0,394.5625,1109.5789983333334,14.83,35.56,-6.225249485189288,-3.4680498616563193
42,2014,360.0,4.435483870967742,86.0,2473.0,503.91504166666664,1067.3054204166667,1265.4500583333333,912.3193426453624,14993.0,17.03,1.0332160647146191,645.3,Soria,Castilla y León,33.73,71.44,28.45,39.46,1,371.96,1102.76,0,370.0,1071.0982454166667,16.59,34.54,-2.7027027027026973,-0.35410617244775455
42,2015,350.0,4.385964912280701,87.0,2576.0,513.1239583333333,1076.2185591666666,1297.3004233333334,911.1057234670052,15134.0,14.08,1.0384115222946557,648.6,Soria,Castilla y León,32.52,68.21,26.98,38.41,1,363.44,1117.56,0,360.0,1067.3054204166667,17.03,33.73,-2.777777777777779,0.8351066695154952
42,2016,355.66791666666666,4.474578327872831,87.0,2764.0,527.6397083333333,1107.0285966666668,1307.0868483333331,923.4809223765774,15634.0,13.21,1.0405208860397714,655.2,Soria,Castilla y León,32.13,67.41,27.21,38.51,1,370.08,1151.89,0,350.0,1076.2185591666666,14.08,32.52,1.6194047619047636,2.8628048863844846
42,2017,366.6666666666667,4.545454545454546,87.0,2872.0,572.5136666666666,1117.82332,1341.2503683333334,934.6976841889515,15816.0,10.84,1.0205611862446453,707.7,Soria,Castilla y León,32.8,64.05,27.34,39.23,1,374.21,1140.81,0,355.66791666666666,1107.0285966666668,13.21,32.13,3.0924211840867466,0.9751079028885723
42,2018,380.0,4.6768707482993195,86.0,3079.0,599.2039166666667,1169.7210283333334,1386.0899883333332,969.2980151171004,16691.0,8.07,1.0037444693258832,735.9,Soria,Castilla y León,32.49,63.42,27.42,39.2,1,381.42,1174.1,0,366.6666666666667,1117.82332,10.84,32.8,3.6363636363636376,4.642746971259593
42,2019,400.0,5.056179775280898,86.0,3290.0,585.9368333333333,1201.6900166666667,1443.7409283333334,976.4650421371385,17230.0,7.48,0.9967743538313801,900.0,Soria,Castilla y León,33.29,68.27,27.71,40.96,1,398.71,1197.81,0,380.0,1169.7210283333334,8.07,32.49,5.263157894736836,2.7330438248925004
42,2020,405.0,5.154690088067848,86.0,3455.0,636.7565691666667,1195.6402266666666,1416.932055,1005.037040399682,17128.0,8.76,1.0,950.0,Soria,Castilla y León,33.87,63.6,28.58,40.3,1,405.0,1195.64,0,400.0,1201.6900166666667,7.48,33.29,1.2499999999999956,-0.5034401481324946
42,2021,428.27279874213843,5.343162393162394,86.0,3620.0,658.8813816666667,1255.54501,1465.8641799999998,1042.5965826251424,18138.0,9.2,0.9699974935414286,950.0,Soria,Castilla y León,34.11,65.0,29.22,41.08,1,415.42,1217.88,1,405.0,1195.6402266666666,8.76,33.87,5.746370059787265,5.010268306239785
42,2022,450.0,5.479452054794521,85.0,3758.0,678.3512166666666,1313.19595,1536.6229983333333,1076.1479438632432,19110.0,8.1,0.8949107299739896,1000.0,Soria,Castilla y León,34.27,66.34,29.28,41.82,1,402.71,1175.19,1,428.27279874213843,1255.54501,9.2,34.11,5.073215324829317,4.591706353880531
42,2023,456.125,5.764487906729286,85.0,3974.0,711.7912904166666,1372.2703700000002,1608.3508708333331,1117.5541129981693,20106.0,7.79,0.8643768521205406,1080.0,Soria,Castilla y León,33.24,64.08,28.36,40.81,1,394.26,1186.16,1,450.0,1313.19595,8.1,34.27,1.3611111111111018,4.498522859440746
42,2024,490.0,6.078316668384702,85.0,4123.0,765.9022604166666,1438.6994366666668,1671.3929291666666,1179.9178599206248,21226.0,6.34,0.8410456579083591,1134.0,Soria,Castilla y León,34.06,63.98,29.32,41.53,1,412.11,1210.01,1,456.125,1372.2703700000002,7.79,33.24,7.426692244450539,4.840814763541568
43,2011,416.6666666666667,5.476838693241386,79.0,19622.0,588.2780833333333,1164.79816,1398.6047500000002,994.8366513823847,16608.0,19.98,1.0717791932800231,641.4,Tarragona,Cataluña,35.77,70.83,29.79,41.88,1,446.57,1248.41,0,,,,,,
43,2012,400.0,5.241889616935484,79.0,20536.0,545.1210416666667,1126.2455766666665,1368.4151116666665,961.1626298704581,15958.0,23.41,1.0461898360861621,641.4,Tarragona,Cataluña,35.52,73.38,29.23,41.62,1,418.48,1178.27,0,416.6666666666667,1164.79816,19.98,35.77,-4.0000000000000036,-3.309808055786556
43,2013,392.015,5.0,80.0,21880.0,498.0619166666667,1095.4035099999999,1353.1720133333333,925.565336149015,15438.0,26.91,1.031656722448744,645.3,Tarragona,Cataluña,35.79,78.71,28.97,42.35,1,404.42,1130.08,0,400.0,1126.2455766666665,23.41,35.52,-1.9962499999999994,-2.7384850431954155
43,2014,379.1666666666667,4.878048780487805,80.0,23849.0,472.8544583333333,1078.7471091666669,1345.93599,897.4614359355782,15174.0,23.46,1.0332160647146191,645.3,Tarragona,Cataluña,35.15,80.19,28.17,42.25,1,391.76,1114.58,0,392.015,1095.4035099999999,26.91,35.79,-3.277510639473824,-1.5205721618815171
43,2015,375.0,4.838709677419355,80.0,26134.0,468.6402083333333,1096.5897433333332,1374.702148333333,893.3481018364773,15458.0,21.93,1.0384115222946557,648.6,Tarragona,Cataluña,34.2,80.02,27.28,41.98,1,389.4,1138.71,0,379.1666666666667,1078.7471091666669,23.46,35.15,-1.098901098901106,1.654014552164118
43,2016,380.0,4.929577464788733,80.0,28572.0,500.09099999999995,1110.7652316666665,1397.715075,898.7526951602364,15697.0,19.06,1.0405208860397714,655.2,Tarragona,Cataluña,34.21,75.99,27.19,42.28,1,395.4,1155.77,0,375.0,1096.5897433333332,21.93,34.2,1.333333333333342,1.29268839322203
43,2017,390.0,5.012779188877792,80.0,30869.0,536.6925416666667,1133.8374700000002,1424.049455,913.6043468077876,16086.0,16.09,1.0205611862446453,707.7,Tarragona,Cataluña,34.4,72.67,27.39,42.69,1,398.02,1157.15,0,380.0,1110.7652316666665,19.06,34.21,2.6315789473684292,2.077148048531785
43,2018,400.0,5.172413793103448,79.0,33399.0,565.5679583333333,1180.81231,1471.1429183333332,945.7839698464613,16878.0,14.96,1.0037444693258832,735.9,Tarragona,Cataluña,33.87,70.73,27.19,42.29,1,401.5,1185.23,0,390.0,1133.8374700000002,16.09,34.4,2.564102564102555,4.142995909281422
43,2019,420.0,5.555555555555556,79.0,36326.0,606.0715833333334,1230.3375516666667,1522.5068216666668,983.7235753262188,17713.0,13.46,0.9967743538313801,900.0,Tarragona,Cataluña,34.14,69.3,27.59,42.69,1,418.65,1226.37,0,400.0,1180.81231,14.96,33.87,5.000000000000004,4.1941671209937414
43,2020,433.3333333333333,5.720017052040774,79.0,37978.0,580.7860833333333,1193.6829416666667,1498.9007783333334,965.4565120604358,17095.0,15.27,1.0,950.0,Tarragona,Cataluña,36.3,74.61,28.91,44.88,1,433.33,1193.68,0,420.0,1230.3375516666667,13.46,34.14,3.1746031746031633,-2.9792319961579827
43,2021,450.0,5.921052631578948,79.0,39753.0,630.5616216666667,1276.6006516666669,1579.38671,1016.760518706526,18493.0,13.36,0.9699974935414286,950.0,Tarragona,Cataluña,35.25,71.36,28.49,44.26,1,436.5,1238.3,1,433.3333333333333,1193.6829416666667,15.27,36.3,3.8461538461538547,6.946376387370279
43,2022,458.3333333333333,6.172839506172839,78.0,40923.0,677.5294379166667,1346.5291066666668,1646.5366583333334,1064.5806870232057,19672.0,11.4,0.8949107299739896,1000.0,Tarragona,Cataluña,34.04,67.65,27.84,43.05,1,410.17,1205.02,1,450.0,1276.6006516666669,13.36,35.25,1.8518518518518379,5.477707919755859
43,2023,489.0,6.481102272245361,78.0,42842.0,718.1758791666667,1423.5749616666665,1712.8564666666668,1119.9655742275677,20971.0,11.28,0.8643768521205406,1080.0,Tarragona,Cataluña,34.35,68.09,28.55,43.66,1,422.68,1230.51,1,458.3333333333333,1346.5291066666668,11.4,34.04,6.690909090909103,5.721811330965343
43,2024,501.3698630136987,6.821428571428572,78.0,44029.0,755.4719916666667,1493.799975,1770.7633833333332,1171.3386915490123,22155.0,12.7,0.8410456579083591,1134.0,Tarragona,Cataluña,33.56,66.37,28.31,42.8,1,421.67,1256.35,1,489.0,1423.5749616666665,11.28,34.35,2.5296243381796923,4.933004248059869
44,2011,350.0,4.049964343020147,91.0,2792.0,615.74875,1093.8551954166667,1270.84742,941.9958275121074,15413.0,14.5,1.0717791932800231,641.4,Teruel,Aragón,32.0,56.84,27.54,37.16,1,375.12,1172.37,0,,,,,,
44,2012,320.8333333333333,3.8160312075983724,91.0,2775.0,564.3192916666667,1042.8416991666666,1230.9306683333334,900.7300531902937,14606.0,16.24,1.0461898360861621,641.4,Teruel,Aragón,30.77,56.85,26.06,35.62,1,335.65,1091.01,0,350.0,1093.8551954166667,14.5,32.0,-8.333333333333337,-4.663642542792723
44,2013,300.0,3.688988095238095,91.0,2794.0,507.7390833333333,1002.5113266666666,1225.4146833333332,861.9000147660655,13968.0,19.74,1.031656722448744,645.3,Teruel,Aragón,29.92,59.09,24.48,34.81,0,309.5,1034.25,0,320.8333333333333,1042.8416991666666,16.24,30.77,-6.493506493506485,-3.8673532648558218
44,2014,300.0,3.6036036036036037,91.0,2922.0,495.4085,1000.0459904166668,1225.7112416666669,854.3317363122227,13929.0,20.03,1.0332160647146191,645.3,Teruel,Aragón,30.0,60.56,24.48,35.12,0,309.96,1033.26,0,300.0,1002.5113266666666,19.74,29.92,0.0,-0.24591604946719858
44,2015,300.0,3.566635802469136,91.0,3118.0,489.78950000000003,1011.1716104166667,1238.46325,850.190793715959,14105.0,17.03,1.0384115222946557,648.6,Teruel,Aragón,29.67,61.25,24.22,35.29,0,311.52,1050.01,0,300.0,1000.0459904166668,20.03,30.0,0.0,1.1125108351631274
44,2016,300.0,3.5981308411214954,91.0,3345.0,510.31445833333333,1033.2332091666667,1257.2650483333334,866.4583486537492,14454.0,13.45,1.0405208860397714,655.2,Teruel,Aragón,29.04,58.79,23.86,34.62,0,312.16,1075.1,0,300.0,1011.1716104166667,17.03,29.67,0.0,2.1817858138747814
44,2017,300.0,3.62670258943272,91.0,3613.0,547.38425,1068.3800541666667,1275.4144183333335,893.0705950012066,15010.0,12.15,1.0205611862446453,707.7,Teruel,Aragón,28.08,54.81,23.52,33.59,0,306.17,1090.35,0,300.0,1033.2332091666667,13.45,29.04,0.0,3.4016371800851264
44,2018,304.1666666666667,3.733333333333333,91.0,3823.0,587.887875,1122.3903183333334,1321.9740766666666,935.2497391807941,15893.0,9.16,1.0037444693258832,735.9,Teruel,Aragón,27.1,51.74,23.01,32.52,0,305.31,1126.59,0,300.0,1068.3800541666667,12.15,28.08,1.3888888888889062,5.055341866036112
44,2019,334.09073170731705,4.0,91.0,4185.0,615.74875,1177.4908566666666,1368.474423333333,973.9165708298907,16822.0,9.77,0.9967743538313801,900.0,Teruel,Aragón,28.37,54.26,24.41,34.3,0,333.01,1173.69,0,304.1666666666667,1122.3903183333334,9.16,27.1,9.838048780487796,4.909213616093311
44,2020,350.0,4.106456043956044,91.0,4399.0,618.6362916666667,1155.2489816666666,1359.81492,970.0386567469964,16447.0,10.58,1.0,950.0,Teruel,Aragón,30.3,56.58,25.74,36.08,1,350.0,1155.25,0,334.09073170731705,1177.4908566666666,9.77,28.37,4.761960384647956,-1.8889212492880003
44,2021,350.0,4.252961171853097,91.0,4529.0,650.8532354166667,1236.861835,1425.8881166666667,1022.4099565134065,17823.0,8.38,0.9699974935414286,950.0,Teruel,Aragón,28.3,53.78,24.55,34.23,0,339.5,1199.75,1,350.0,1155.2489816666666,10.58,30.3,0.0,7.064525018285783
