cpro,provincia,ccaa,año,alquiler_mediano,factor_2020,salario_neto_mes,banda_edad,tasa_esfuerzo,alquiler_real,sobre_30
7,"Balears, Illes","Balears, Illes",2021,644.1176470588235,0.9699974935414286,1172.9831700000002,26-35,54.91,624.79,1
7,"Balears, Illes","Balears, Illes",2021,644.1176470588235,0.9699974935414286,1424.108766666667,36-45,45.23,624.79,1
7,"Balears, Illes","Balears, Illes",2022,670.8333333333334,0.8949107299739896,720.7676429166667,18-25,93.07,600.34,1
7,"Balears, Illes","Balears, Illes",2022,670.8333333333334,0.8949107299739896,1311.4165999999998,26-35,51.15,600.34,1
7,"Balears, Illes","Balears, Illes",2022,670.8333333333334,0.8949107299739896,1568.5326749999997,36-45,42.77,600.34,1
7,"Balears, Illes","Balears, Illes",2023,700.0,0.8643768521205406,782.2114079166666,18-25,89.49,605.06,1
7,"Balears, Illes","Balears, Illes",2023,700.0,0.8643768521205406,1399.0199316666667,26-35,50.04,605.06,1
7,"Balears, Illes","Balears, Illes",2023,700.0,0.8643768521205406,1644.4607500000002,36-45,42.57,605.06,1
7,"Balears, Illes","Balears, Illes",2024,750.0,0.8410456579083591,827.5988804166667,18-25,90.62,630.78,1
7,"Balears, Illes","Balears, Illes",2024,750.0,0.8410456579083591,1465.3303750000002,26-35,51.18,630.78,1
7,"Balears, Illes","Balears, Illes",2024,750.0,0.8410456579083591,1711.2175916666667,36-45,43.83,630.78,1
8,Barcelona,Cataluña,2011,596.7866666666666,1.0717791932800231,638.1472716666667,18-25,93.52,639.62,1
8,Barcelona,Cataluña,2011,596.7866666666666,1.0717791932800231,1278.498625,26-35,46.68,639.62,1
8,Barcelona,Cataluña,2011,596.7866666666666,1.0717791932800231,1635.2284208333333,36-45,36.5,639.62,1
8,Barcelona,Cataluña,2012,570.0,1.0461898360861621,602.8718749999999,18-25,94.55,596.33,1
8,Barcelona,Cataluña,2012,570.0,1.0461898360861621,1238.81912,26-35,46.01,596.33,1
8,Barcelona,Cataluña,2012,570.0,1.0461898360861621,1601.4675958333335,36-45,35.59,596.33,1
8,Barcelona,Cataluña,2013,545.8333333333334,1.031656722448744,550.0376666666667,18-25,99.24,563.11,1
8,Barcelona,Cataluña,2013,545.8333333333334,1.031656722448744,1207.14669,26-35,45.22,563.11,1
8,Barcelona,Cataluña,2013,545.8333333333334,1.031656722448744,1583.479215,36-45,34.47,563.11,1
8,Barcelona,Cataluña,2014,526.03,1.0332160647146191,528.4981666666666,18-25,99.53,543.5,1
8,Barcelona,Cataluña,2014,526.03,1.0332160647146191,1193.9201883333333,26-35,44.06,543.5,1
8,Barcelona,Cataluña,2014,526.03,1.0332160647146191,1578.259788333333,36-45,33.33,543.5,1
8,Barcelona,Cataluña,2015,529.0,1.0384115222946557,539.3459583333333,18-25,98.08,549.32,1
8,Barcelona,Cataluña,2015,529.0,1.0384115222946557,1211.8323116666668,26-35,43.65,549.32,1
8,Barcelona,Cataluña,2015,529.0,1.0384115222946557,1606.3295916666666,36-45,32.93,549.32,1
8,Barcelona,Cataluña,2016,550.0,1.0405208860397714,568.7676666666666,18-25,96.7,572.29,1
8,Barcelona,Cataluña,2016,550.0,1.0405208860397714,1226.6602283333332,26-35,44.84,572.29,1
8,Barcelona,Cataluña,2016,550.0,1.0405208860397714,1626.2146083333334,36-45,33.82,572.29,1
8,Barcelona,Cataluña,2017,550.9605788423153,1.0205611862446453,609.0371666666666,18-25,90.46,562.29,1
8,Barcelona,Cataluña,2017,550.9605788423153,1.0205611862446453,1263.3741499999999,26-35,43.61,562.29,1
8,Barcelona,Cataluña,2017,550.9605788423153,1.0205611862446453,1653.0375291666667,36-45,33.33,562.29,1
8,Barcelona,Cataluña,2018,595.8333333333334,1.0037444693258832,643.0779441666667,18-25,92.65,598.06,1
8,Barcelona,Cataluña,2018,595.8333333333334,1.0037444693258832,1323.0416866666667,26-35,45.04,598.06,1
8,Barcelona,Cataluña,2018,595.8333333333334,1.0037444693258832,1694.7195833333333,36-45,35.16,598.06,1
8,Barcelona,Cataluña,2019,646.1056644880174,0.9967743538313801,669.8173604166667,18-25,96.46,644.02,1
8,Barcelona,Cataluña,2019,646.1056644880174,0.9967743538313801,1380.7519383333336,26-35,46.79,644.02,1
8,Barcelona,Cataluña,2019,646.1056644880174,0.9967743538313801,1742.9571375000003,36-45,37.07,644.02,1
8,Barcelona,Cataluña,2020,654.1666666666666,1.0,659.9560154166667,18-25,99.12,654.17,1
8,Barcelona,Cataluña,2020,654.1666666666666,1.0,1344.15664,26-35,48.67,654.17,1
8,Barcelona,Cataluña,2020,654.1666666666666,1.0,1698.1612208333336,36-45,38.52,654.17,1
8,Barcelona,Cataluña,2021,675.0,0.9699974935414286,699.7806779166667,18-25,96.46,654.75,1
8,Barcelona,Cataluña,2021,675.0,0.9699974935414286,1449.4348483333333,26-35,46.57,654.75,1
8,Barcelona,Cataluña,2021,675.0,0.9699974935414286,1786.387325,36-45,37.79,654.75,1
8,Barcelona,Cataluña,2022,700.0,0.8949107299739896,743.3981654166665,18-25,94.16,626.44,1
8,Barcelona,Cataluña,2022,700.0,0.8949107299739896,1546.112865,26-35,45.27,626.44,1
8,Barcelona,Cataluña,2022,700.0,0.8949107299739896,1872.5375208333332,36-45,37.38,626.44,1
8,Barcelona,Cataluña,2023,728.9711041666667,0.8643768521205406,789.2913479166667,18-25,92.36,630.11,1
8,Barcelona,Cataluña,2023,728.9711041666667,0.8643768521205406,1627.4710791666666,26-35,44.79,630.11,1
8,Barcelona,Cataluña,2023,728.9711041666667,0.8643768521205406,1956.4479208333332,36-45,37.26,630.11,1
8,Barcelona,Cataluña,2024,753.1566666666666,0.8410456579083591,827.7885216666667,18-25,90.98,633.44,1
8,Barcelona,Cataluña,2024,753.1566666666666,0.8410456579083591,1685.7057708333334,26-35,44.68,633.44,1
8,Barcelona,Cataluña,2024,753.1566666666666,0.8410456579083591,2030.907475,36-45,37.08,633.44,1
9,Burgos,Castilla y León,2011,430.0,1.0717791932800231,611.1442916666666,18-25,70.36,460.87,1
9,Burgos,Castilla y León,2011,430.0,1.0717791932800231,1216.2806866666667,26-35,35.35,460.87,1
9,Burgos,Castilla y León,2011,430.0,1.0717791932800231,1442.9698766666668,36-45,29.8,460.87,0
9,Burgos,Castilla y León,2012,416.6666666666667,1.0461898360861621,583.5175416666667,18-25,71.41,435.91,1
9,Burgos,Castilla y León,2012,416.6666666666667,1.0461898360861621,1179.0922716666666,26-35,35.34,435.91,1
9,Burgos,Castilla y León,2012,416.6666666666667,1.0461898360861621,1413.729225,36-45,29.47,435.91,0
9,Burgos,Castilla y León,2013,400.0,1.031656722448744,523.269375,18-25,76.44,412.66,1
9,Burgos,Castilla y León,2013,400.0,1.031656722448744,1139.8279483333333,26-35,35.09,412.66,1
9,Burgos,Castilla y León,2013,400.0,1.031656722448744,1404.2393583333333,36-45,28.49,412.66,0
9,Burgos,Castilla y León,2014,400.0,1.0332160647146191,492.364875,18-25,81.24,413.29,1
9,Burgos,Castilla y León,2014,400.0,1.0332160647146191,1111.4769716666667,26-35,35.99,413.29,1
9,Burgos,Castilla y León,2014,400.0,1.0332160647146191,1399.6130483333334,36-45,28.58,413.29,0
9,Burgos,Castilla y León,2015,400.0,1.0384115222946557,498.5301666666667,18-25,80.24,415.36,1
9,Burgos,Castilla y León,2015,400.0,1.0384115222946557,1115.6881,26-35,35.85,415.36,1
9,Burgos,Castilla y León,2015,400.0,1.0384115222946557,1414.6189000000002,36-45,28.28,415.36,0
9,Burgos,Castilla y León,2016,400.0,1.0405208860397714,518.2747083333334,18-25,77.18,416.21,1
9,Burgos,Castilla y León,2016,400.0,1.0405208860397714,1128.6180433333334,26-35,35.44,416.21,1
9,Burgos,Castilla y León,2016,400.0,1.0405208860397714,1429.8026866666667,36-45,27.98,416.21,0
9,Burgos,Castilla y León,2017,400.0,1.0205611862446453,557.1394583333333,18-25,71.8,408.22,1
9,Burgos,Castilla y León,2017,400.0,1.0205611862446453,1158.1552533333333,26-35,34.54,408.22,1
9,Burgos,Castilla y León,2017,400.0,1.0205611862446453,1459.2805849999997,36-45,27.41,408.22,0
9,Burgos,Castilla y León,2018,403.0348785871965,1.0037444693258832,584.141875,18-25,69.0,404.54,1
9,Burgos,Castilla y León,2018,403.0348785871965,1.0037444693258832,1213.9675316666667,26-35,33.2,404.54,1
9,Burgos,Castilla y León,2018,403.0348785871965,1.0037444693258832,1493.9779100000003,36-45,26.98,404.54,0
9,Burgos,Castilla y León,2019,435.04350435043506,0.9967743538313801,572.2795416666667,18-25,76.02,433.64,1
9,Burgos,Castilla y León,2019,435.04350435043506,0.9967743538313801,1219.424205,26-35,35.68,433.64,1
9,Burgos,Castilla y León,2019,435.04350435043506,0.9967743538313801,1509.8734366666667,36-45,28.81,433.64,0
9,Burgos,Castilla y León,2020,450.0,1.0,571.1869583333333,18-25,78.78,450.0,1
9,Burgos,Castilla y León,2020,450.0,1.0,1193.3863833333332,26-35,37.71,450.0,1
9,Burgos,Castilla y León,2020,450.0,1.0,1483.5983683333334,36-45,30.33,450.0,1
9,Burgos,Castilla y León,2021,450.0,0.9699974935414286,614.109875,18-25,73.28,436.5,1
9,Burgos,Castilla y León,2021,450.0,0.9699974935414286,1276.6006516666669,26-35,35.25,436.5,1
9,Burgos,Castilla y León,2021,450.0,0.9699974935414286,1554.2385633333333,36-45,28.95,436.5,0
9,Burgos,Castilla y León,2022,465.8333333333333,0.8949107299739896,660.5249391666666,18-25,70.52,416.88,1
9,Burgos,Castilla y León,2022,465.8333333333333,0.8949107299739896,1358.0948816666667,26-35,34.3,416.88,1
9,Burgos,Castilla y León,2022,465.8333333333333,0.8949107299739896,1625.0127666666667,36-45,28.67,416.88,0
9,Burgos,Castilla y León,2023,489.59999999999997,0.8643768521205406,692.0053866666667,18-25,70.75,423.2,1
9,Burgos,Castilla y León,2023,489.59999999999997,0.8643768521205406,1424.93913,26-35,34.36,423.2,1
9,Burgos,Castilla y León,2023,489.59999999999997,0.8643768521205406,1689.5844416666666,36-45,28.98,423.2,0
9,Burgos,Castilla y León,2024,500.0,0.8410456579083591,718.9344441666667,18-25,69.55,420.52,1
9,Burgos,Castilla y León,2024,500.0,0.8410456579083591,1503.2898416666667,26-35,33.26,420.52,1
9,Burgos,Castilla y León,2024,500.0,0.8410456579083591,1743.8312041666668,36-45,28.67,420.52,0
10,Cáceres,Extremadura,2011,346.70833333333337,1.0717791932800231,502.9785416666667,18-25,68.93,371.59,1
10,Cáceres,Extremadura,2011,346.70833333333337,1.0717791932800231,944.0386079166666,26-35,36.73,371.59,1
10,Cáceres,Extremadura,2011,346.70833333333337,1.0717791932800231,1115.3915416666666,36-45,31.08,371.59,1
10,Cáceres,Extremadura,2012,348.09782608695656,1.0461898360861621,437.5015833333334,18-25,79.56,364.18,1
10,Cáceres,Extremadura,2012,348.09782608695656,1.0461898360861621,883.4798354166668,26-35,39.4,364.18,1
10,Cáceres,Extremadura,2012,348.09782608695656,1.0461898360861621,1066.3572141666666,36-45,32.64,364.18,1
10,Cáceres,Extremadura,2013,327.8078193832599,1.031656722448744,372.10266666666666,18-25,88.1,338.19,1
10,Cáceres,Extremadura,2013,327.8078193832599,1.031656722448744,842.5805391666667,26-35,38.91,338.19,1
10,Cáceres,Extremadura,2013,327.8078193832599,1.031656722448744,1068.8857641666666,36-45,30.67,338.19,1
10,Cáceres,Extremadura,2014,320.0,1.0332160647146191,364.76675,18-25,87.73,330.63,1
10,Cáceres,Extremadura,2014,320.0,1.0332160647146191,831.5181329166667,26-35,38.48,330.63,1
10,Cáceres,Extremadura,2014,320.0,1.0332160647146191,1070.9718179166666,36-45,29.88,330.63,0
10,Cáceres,Extremadura,2015,308.60827864861113,1.0384115222946557,367.18604166666665,18-25,84.05,320.46,1
10,Cáceres,Extremadura,2015,308.60827864861113,1.0384115222946557,830.2538579166667,26-35,37.17,320.46,1
10,Cáceres,Extremadura,2015,308.60827864861113,1.0384115222946557,1085.6374079166667,36-45,28.43,320.46,0
10,Cáceres,Extremadura,2016,320.25000000000006,1.0405208860397714,383.4187083333333,18-25,83.52,333.23,1
10,Cáceres,Extremadura,2016,320.25000000000006,1.0405208860397714,820.8982229166668,26-35,39.01,333.23,1
10,Cáceres,Extremadura,2016,320.25000000000006,1.0405208860397714,1100.0891316666666,36-45,29.11,333.23,0
10,Cáceres,Extremadura,2017,326.4052672955974,1.0205611862446453,404.72408333333334,18-25,80.65,333.12,1
10,Cáceres,Extremadura,2017,326.4052672955974,1.0205611862446453,832.1502704166668,26-35,39.22,333.12,1
10,Cáceres,Extremadura,2017,326.4052672955974,1.0205611862446453,1112.7818283333334,36-45,29.33,333.12,0
10,Cáceres,Extremadura,2018,334.58333333333337,1.0037444693258832,434.06775,18-25,77.08,335.84,1
10,Cáceres,Extremadura,2018,334.58333333333337,1.0037444693258832,869.3831691666668,26-35,38.49,335.84,1
10,Cáceres,Extremadura,2018,334.58333333333337,1.0037444693258832,1146.3522316666665,36-45,29.19,335.84,0
10,Cáceres,Extremadura,2019,350.0,0.9967743538313801,467.079375,18-25,74.93,348.87,1
10,Cáceres,Extremadura,2019,350.0,0.9967743538313801,929.6890866666666,26-35,37.65,348.87,1
10,Cáceres,Extremadura,2019,350.0,0.9967743538313801,1196.292655,36-45,29.26,348.87,0
10,Cáceres,Extremadura,2020,351.9230769230769,1.0,476.44437500000004,18-25,73.86,351.92,1
10,Cáceres,Extremadura,2020,351.9230769230769,1.0,919.1323904166667,26-35,38.29,351.92,1
10,Cáceres,Extremadura,2020,351.9230769230769,1.0,1195.2843566666668,36-45,29.44,351.92,0
10,Cáceres,Extremadura,2021,366.6666666666667,0.9699974935414286,514.372625,18-25,71.28,355.67,1
10,Cáceres,Extremadura,2021,366.6666666666667,0.9699974935414286,986.8343166666667,26-35,37.16,355.67,1
10,Cáceres,Extremadura,2021,366.6666666666667,0.9699974935414286,1254.9518933333331,36-45,29.22,355.67,0
10,Cáceres,Extremadura,2022,380.0,0.8949107299739896,568.2994166666666,18-25,66.87,340.07,1
10,Cáceres,Extremadura,2022,380.0,0.8949107299739896,1065.0929391666666,26-35,35.68,340.07,1
10,Cáceres,Extremadura,2022,380.0,0.8949107299739896,1315.2125466666666,36-45,28.89,340.07,0
10,Cáceres,Extremadura,2023,400.0,0.8643768521205406,615.2024583333333,18-25,65.02,345.75,1
10,Cáceres,Extremadura,2023,400.0,0.8643768521205406,1136.2099366666666,26-35,35.2,345.75,1
10,Cáceres,Extremadura,2023,400.0,0.8643768521205406,1380.7519383333336,36-45,28.97,345.75,0
10,Cáceres,Extremadura,2024,415.4725877192982,0.8410456579083591,652.3071516666668,18-25,63.69,349.43,1
10,Cáceres,Extremadura,2024,415.4725877192982,0.8410456579083591,1210.4681433333333,26-35,34.32,349.43,1
10,Cáceres,Extremadura,2024,415.4725877192982,0.8410456579083591,1442.1988250000002,36-45,28.81,349.43,0
11,Cádiz,Andalucía,2011,412.5,1.0717791932800231,476.6785,18-25,86.54,442.11,1
11,Cádiz,Andalucía,2011,412.5,1.0717791932800231,965.4680691666667,26-35,42.73,442.11,1
11,Cádiz,Andalucía,2011,412.5,1.0717791932800231,1213.018545,36-45,34.01,442.11,1
11,Cádiz,Andalucía,2012,410.0,1.0461898360861621,433.59950000000003,18-25,94.56,428.94,1
11,Cádiz,Andalucía,2012,410.0,1.0461898360861621,917.4256191666667,26-35,44.69,428.94,1
11,Cádiz,Andalucía,2012,410.0,1.0461898360861621,1174.5252733333334,36-45,34.91,428.94,1
11,Cádiz,Andalucía,2013,400.0,1.031656722448744,384.1210833333333,18-25,104.13,412.66,1
11,Cádiz,Andalucía,2013,400.0,1.031656722448744,870.9002991666666,26-35,45.93,412.66,1
11,Cádiz,Andalucía,2013,400.0,1.031656722448744,1153.3510083333333,36-45,34.68,412.66,1
11,Cádiz,Andalucía,2014,400.0,1.0332160647146191,359.77208333333334,18-25,111.18,413.29,1
11,Cádiz,Andalucía,2014,400.0,1.0332160647146191,850.2294029166668,26-35,47.05,413.29,1
11,Cádiz,Andalucía,2014,400.0,1.0332160647146191,1156.079345,36-45,34.6,413.29,1
11,Cádiz,Andalucía,2015,400.0,1.0384115222946557,372.49287499999997,18-25,107.38,415.36,1
11,Cádiz,Andalucía,2015,400.0,1.0384115222946557,845.8044404166667,26-35,47.29,415.36,1
11,Cádiz,Andalucía,2015,400.0,1.0384115222946557,1177.4315450000001,36-45,33.97,415.36,1
11,Cádiz,Andalucía,2016,400.0,1.0405208860397714,388.64750000000004,18-25,102.92,416.21,1
11,Cádiz,Andalucía,2016,400.0,1.0405208860397714,850.7351129166667,26-35,47.02,416.21,1
11,Cádiz,Andalucía,2016,400.0,1.0405208860397714,1195.8774733333332,36-45,33.45,416.21,1
11,Cádiz,Andalucía,2017,400.0,1.0205611862446453,402.460875,18-25,99.39,408.22,1
11,Cádiz,Andalucía,2017,400.0,1.0205611862446453,859.0793279166666,26-35,46.56,408.22,1
11,Cádiz,Andalucía,2017,400.0,1.0205611862446453,1214.2047783333333,36-45,32.94,408.22,1
11,Cádiz,Andalucía,2018,400.0,1.0037444693258832,431.80454166666664,18-25,92.63,401.5,1
11,Cádiz,Andalucía,2018,400.0,1.0037444693258832,894.6686691666667,26-35,44.71,401.5,1
11,Cádiz,Andalucía,2018,400.0,1.0037444693258832,1246.64826,36-45,32.09,401.5,1
11,Cádiz,Andalucía,2019,446.6060897954778,0.9967743538313801,468.32804166666665,18-25,95.36,445.17,1
11,Cádiz,Andalucía,2019,446.6060897954778,0.9967743538313801,942.7111191666667,26-35,47.37,445.17,1
11,Cádiz,Andalucía,2019,446.6060897954778,0.9967743538313801,1279.8034816666668,36-45,34.9,445.17,1
11,Cádiz,Andalucía,2020,450.0,1.0,459.8215,18-25,97.86,450.0,1
11,Cádiz,Andalucía,2020,450.0,1.0,916.3509854166667,26-35,49.11,450.0,1
11,Cádiz,Andalucía,2020,450.0,1.0,1256.96849,36-45,35.8,450.0,1
11,Cádiz,Andalucía,2021,452.2739651416122,0.9699974935414286,492.44291666666663,18-25,91.84,438.7,1
11,Cádiz,Andalucía,2021,452.2739651416122,0.9699974935414286,1005.9248691666666,26-35,44.96,438.7,1
11,Cádiz,Andalucía,2021,452.2739651416122,0.9699974935414286,1316.576715,36-45,34.35,438.7,1
11,Cádiz,Andalucía,2022,482.4235700197239,0.8949107299739896,532.7124166666666,18-25,90.56,431.73,1
11,Cádiz,Andalucía,2022,482.4235700197239,0.8949107299739896,1074.7646429166666,26-35,44.89,431.73,1
11,Cádiz,Andalucía,2022,482.4235700197239,0.8949107299739896,1379.38777,36-45,34.97,431.73,1
11,Cádiz,Andalucía,2023,500.0,0.8643768521205406,574.6988333333334,18-25,87.0,432.19,1
11,Cádiz,Andalucía,2023,500.0,0.8643768521205406,1141.4886749999998,26-35,43.8,432.19,1
11,Cádiz,Andalucía,2023,500.0,0.8643768521205406,1433.5986333333333,36-45,34.88,432.19,1
11,Cádiz,Andalucía,2024,530.0,0.8410456579083591,605.44725,18-25,87.54,445.75,1
11,Cádiz,Andalucía,2024,530.0,0.8410456579083591,1199.9699783333333,26-35,44.17,445.75,1
11,Cádiz,Andalucía,2024,530.0,0.8410456579083591,1484.01355,36-45,35.71,445.75,1
12,Castellón/Castelló,Comunitat Valenciana,2011,340.1864035087719,1.0717791932800231,528.186,18-25,64.41,364.6,1
12,Castellón/Castelló,Comunitat Valenciana,2011,340.1864035087719,1.0717791932800231,1058.3290679166666,26-35,32.14,364.6,1
12,Castellón/Castelló,Comunitat Valenciana,2011,340.1864035087719,1.0717791932800231,1293.1486066666666,36-45,26.31,364.6,0
12,Castellón/Castelló,Comunitat Valenciana,2012,320.8333333333333,1.0461898360861621,476.75654166666664,18-25,67.3,335.65,1
12,Castellón/Castelló,Comunitat Valenciana,2012,320.8333333333333,1.0461898360861621,1016.9872754166666,26-35,31.55,335.65,1
12,Castellón/Castelló,Comunitat Valenciana,2012,320.8333333333333,1.0461898360861621,1259.5782033333335,36-45,25.47,335.65,0
12,Castellón/Castelló,Comunitat Valenciana,2013,300.0,1.031656722448744,429.69741666666664,18-25,69.82,309.5,1
12,Castellón/Castelló,Comunitat Valenciana,2013,300.0,1.031656722448744,984.7482629166667,26-35,30.46,309.5,1
12,Castellón/Castelló,Comunitat Valenciana,2013,300.0,1.031656722448744,1249.1393500000001,36-45,24.02,309.5,0
12,Castellón/Castelló,Comunitat Valenciana,2014,300.0,1.0332160647146191,414.4792916666667,18-25,72.38,309.96,1
12,Castellón/Castelló,Comunitat Valenciana,2014,300.0,1.0332160647146191,973.5594291666666,26-35,30.81,309.96,1
12,Castellón/Castelló,Comunitat Valenciana,2014,300.0,1.0332160647146191,1247.3006883333335,36-45,24.05,309.96,0
12,Castellón/Castelló,Comunitat Valenciana,2015,300.0,1.0384115222946557,427.9024583333333,18-25,70.11,311.52,1
12,Castellón/Castelló,Comunitat Valenciana,2015,300.0,1.0384115222946557,986.7711029166667,26-35,30.4,311.52,1
12,Castellón/Castelló,Comunitat Valenciana,2015,300.0,1.0384115222946557,1269.77981,36-45,23.63,311.52,0
12,Castellón/Castelló,Comunitat Valenciana,2016,300.0,1.0405208860397714,450.4565,18-25,66.6,312.16,1
12,Castellón/Castelló,Comunitat Valenciana,2016,300.0,1.0405208860397714,1020.4008179166667,26-35,29.4,312.16,0
12,Castellón/Castelló,Comunitat Valenciana,2016,300.0,1.0405208860397714,1292.7334250000001,36-45,23.21,312.16,0
12,Castellón/Castelló,Comunitat Valenciana,2017,300.0,1.0205611862446453,497.6717083333333,18-25,60.28,306.17,1
12,Castellón/Castelló,Comunitat Valenciana,2017,300.0,1.0205611862446453,1065.0929391666666,26-35,28.17,306.17,0
12,Castellón/Castelló,Comunitat Valenciana,2017,300.0,1.0205611862446453,1325.9479583333334,36-45,22.63,306.17,0
12,Castellón/Castelló,Comunitat Valenciana,2018,305.0,1.0037444693258832,550.0376666666667,18-25,55.45,306.14,1
12,Castellón/Castelló,Comunitat Valenciana,2018,305.0,1.0037444693258832,1117.7046966666667,26-35,27.29,306.14,0
12,Castellón/Castelló,Comunitat Valenciana,2018,305.0,1.0037444693258832,1362.6618799999999,36-45,22.38,306.14,0
12,Castellón/Castelló,Comunitat Valenciana,2019,347.675,0.9967743538313801,580.5519583333333,18-25,59.89,346.55,1
12,Castellón/Castelló,Comunitat Valenciana,2019,347.675,0.9967743538313801,1160.2904733333335,26-35,29.96,346.55,0
12,Castellón/Castelló,Comunitat Valenciana,2019,347.675,0.9967743538313801,1412.7802383333335,36-45,24.61,346.55,0
12,Castellón/Castelló,Comunitat Valenciana,2020,350.0,1.0,596.1602916666667,18-25,58.71,350.0,1
12,Castellón/Castelló,Comunitat Valenciana,2020,350.0,1.0,1155.0710466666667,26-35,30.3,350.0,1
